Web Page Name,Web Display Name,Excel Template Name,Description,Date Added,Version,Data Type,Display Format,Interface Calculation,API Object,API Field Name,Enumeration ID,Model,API Object_API Field Name,Property Type,,,,,
Improvements,Covered Parking Spaces,Covered Parking Spaces Building *,The number of parking spaces that are Covered Parking Spaces.,1/27/2022,1.26.1,int,"#,###",,Improvement_Subrecords,coveredparkingspaces,,Improvement_coveredparkingspaces,Improvement_Subrecords_coveredparkingspaces,Manufactured Housing,,,,,
Improvements,Garage Parking Spaces,Garage Parking Spaces Building *,The number of parking spaces that are Garage Parking Spaces.,1/27/2022,1.26.1,int,"#,###",,Improvement_Subrecords,garageparkingspaces,,Improvement_garageparkingspaces,Improvement_Subrecords_garageparkingspaces,Manufactured Housing,,,,,
Improvements,Parking Spaces,Parking Building *,Number of Parking Spaces,1/25/2014,,int,"#,###",Calculate via Button,Improvement_Subrecords,parking,,Improvement_parking,Improvement_Subrecords_parking,Manufactured Housing,,,,,
Improvements,No. of Stories,No of Stories Building *,No. of Stories,1/25/2014,,int,"#,###",,Improvement_Subrecords,noofstories,,Improvement_noofstories,Improvement_Subrecords_noofstories,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,No. of Rooms,No of Rooms Building *,Total No. of Rooms for Property,1/25/2014,,float,"#,###",,Improvement_Subrecords,noofrooms,,Improvement_noofrooms,Improvement_Subrecords_noofrooms,Multi-Family (MF),,,,,
Improvements,No. of Seats,No of Seats Building *,No. of Seats,1/25/2014,,int,"#,###",,Improvement_Subrecords,noofseats,,Improvement_noofseats,Improvement_Subrecords_noofseats,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,No. of Beds,No of Beds Building *,Total No. of Beds for Property,1/25/2014,,int,"#,###",,Improvement_Subrecords,noofbeds,,Improvement_noofbeds,Improvement_Subrecords_noofbeds,Multi-Family (MF),,,,,
Improvements,No. of Bedrooms,No of Bedrooms Building *,Total No. of Bedrooms for Property,1/25/2014,,float,"#,###.#",,Improvement_Subrecords,noofbedrooms,,Improvement_noofbedrooms,Improvement_Subrecords_noofbedrooms,Multi-Family (MF),,,,,
Improvements,No. of Bathrooms,No of Bathrooms Building *,Total No. of Bathrooms for Property,1/25/2014,,float,"#,###.#",,Improvement_Subrecords,noofbathrooms,,Improvement_noofbathrooms,Improvement_Subrecords_noofbathrooms,Multi-Family (MF),,,,,
Improvements,No. of Half Baths,No of Half Baths Building *,The number of Half baths.,3/26/2021,1.23.0,int,"#,###",,Improvement_Subrecords,noofhalfbaths,,Improvement_noofhalfbaths,Improvement_Subrecords_noofhalfbaths,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,No. of Spaces,No of Spaces Building *,No. of Spaces,8/28/2019,,int,"#,##0",,Improvement_Subrecords,noofspaces,,Improvement_noofspaces,Improvement_Subrecords_noofspaces,Manufactured Housing,,,,,
Improvements,No. of Bays,No of Bays Building *,"Any of various compartments or sections used for a special purpose (as in an airplane, spacecraft, or gas station)",3/26/2021,1.23.0,int,"#,###",,Improvement_Subrecords,noofbays,,Improvement_noofbays,Improvement_Subrecords_noofbays,"Industrial, Manufactured Housing",,,,,
Improvements,No. of Golf Holes,No of Golf Holes Building *,Number of holes on a golf course,3/26/2021,1.23.0,int,"#,###",,Improvement_Subrecords,noofgolfholes,,Improvement_noofgolfholes,Improvement_Subrecords_noofgolfholes,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Design Appeal,Design Appeal Building *,Design Appeal,1/25/2014,,varchar,General,,Improvement_Subrecords,designappeal,,Improvement_designappeal,Improvement_Subrecords_designappeal,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
,,,,,,,,,Improvement_Subrecords,conditionid,,,Improvement_Subrecords_conditionid,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Condition,Condition Building *,Condition,1/25/2014,,varchar,DDL,,Improvement_Subrecords,condition,conditionid,Improvement_condition,Improvement_Subrecords_condition,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Construction,Construction Building *,Construction,1/25/2014,,varchar,DDL,,Improvement_Subrecords,construction,,Improvement_construction,Improvement_Subrecords_construction,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
,,,,,,,,,Improvement_Subrecords,qualityid,,,Improvement_Subrecords_qualityid,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Quality,Quality Building *,Quality of Construction,1/25/2014,,varchar,DDL,,Improvement_Subrecords,quality,qualityid,Improvement_quality,Improvement_Subrecords_quality,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Landscaping,Landscaping Building *,Landscaping Description,1/25/2014,,varchar,General,,Improvement_Subrecords,landscaping,,Improvement_landscaping,Improvement_Subrecords_landscaping,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
,,,,,,,,,Improvement_Subrecords,parkingtypeid,,,Improvement_Subrecords_parkingtypeid,Manufactured Housing,,,,,
Improvements,Parking Type,Parking Type Building *,"The type of parking for a building: Garage, Surface, Car port, etc.",3/26/2021,1.23.0,string,DDL,,Improvement_Subrecords,parkingtype,parkingtypeid,Improvement_parkingtype,Improvement_Subrecords_parkingtype,"Manufactured Housing, Office",,,,,
,,,,,,,,,Improvement_Subrecords,parkingadequacyid,,,Improvement_Subrecords_parkingadequacyid,Manufactured Housing,,,,,
Improvements,Parking Adequacy,Parking Adequacy Building *,Parking Adequacy,1/25/2014,,varchar,DDL,,Improvement_Subrecords,parkingadequacy,parkingadequacyid,Improvement_parkingadequacy,Improvement_Subrecords_parkingadequacy,Manufactured Housing,,,,,
,,,,,,,,,Improvement_Subrecords,parkingconditionid,,,Improvement_Subrecords_parkingconditionid,Manufactured Housing,,,,,
Improvements,Parking Condition,Parking Condition Building *,The condition of the parking area.,1/27/2022,1.26.1,string,DDL,,Improvement_Subrecords,parkingcondition,parkingconditionid,Improvement_parkingcondition,Improvement_Subrecords_parkingcondition,Manufactured Housing,,,,,
Improvements,Parking Comments,Parking Comments Building *,Comments regarding Parking,1/27/2022,1.26.1,varchar,,,Improvement_Subrecords,parkingcomments,,Improvement_parkingcomments,Improvement_Subrecords_parkingcomments,Manufactured Housing,,,,,
Improvements,Deferred Maintenance,Deferred Maintenance Building *,Deferred Maintance,1/25/2014,,varchar,,,Improvement_Subrecords,deferredmaintance,,Improvement_deferredmaintance,Improvement_Subrecords_deferredmaintance,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,FF&E,FFandE Building *,Furniture Fixtures and Equipement,1/25/2014,,varchar,,,Improvement_Subrecords,ffande,,Improvement_ffande,Improvement_Subrecords_ffande,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Year Built,Year Built Building *,Year Built,1/25/2014,,varchar,General,,Improvement_Subrecords,yearbuilt,,Improvement_yearbuilt,Improvement_Subrecords_yearbuilt,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Renovations,Renovations Building *,Renovations,1/25/2014,,varchar,General,,Improvement_Subrecords,renovations,,Improvement_renovations,Improvement_Subrecords_renovations,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Proportion Renovated,Proportion Renovated Building *,The percentage proportion of building that was renovated.,1/27/2022,1.26.1,float,#.##%,,Improvement_Subrecords,proportionrenovated,,Improvement_proportionrenovated,Improvement_Subrecords_proportionrenovated,Office,,,,,
Improvements,Total Economic Life,Total Economic Life Building *,Total Economic Life,1/25/2014,,int,###0,,Improvement_Subrecords,totaleconomiclife,,Improvement_totaleconomiclife,Improvement_Subrecords_totaleconomiclife,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Effective Age,Effective Age Building *,Effective Age,1/25/2014,,int,"#,###",,Improvement_Subrecords,effectiveage,,Improvement_effectiveage,Improvement_Subrecords_effectiveage,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Remaining Economic Life,Remaining Economic Life Building *,Remaining Economic Life,1/25/2014,,float,###0,Auto-Calculated,Improvement_Subrecords,remainingeconomiclife,,Improvement_remainingeconomiclife,Improvement_Subrecords_remainingeconomiclife,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
,,,,,,,,,Improvement_Subrecords,foundationid,,,Improvement_Subrecords_foundationid,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Foundation,Foundation Building *,Foundation,3/26/2021,1.23.0,text,DDL,,Improvement_Subrecords,foundation,foundationid,Improvement_foundation,Improvement_Subrecords_foundation,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
,,,,,,,,,Improvement_Subrecords,exteriorwallid,,,Improvement_Subrecords_exteriorwallid,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Exterior Walls,Exterior Wall Building *,Exterior Walls,3/26/2021,1.23.0,text,DDL,,Improvement_Subrecords,exteriorwall,exteriorwallid,Improvement_exteriorwall,Improvement_Subrecords_exteriorwall,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Basement Use and Finish,Basement Use and Finish Building *,Basement Use and Finish,1/25/2014,,varchar,General,,Improvement_Subrecords,basementuseandfinish,,Improvement_basementuseandfinish,Improvement_Subrecords_basementuseandfinish,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Basement Size,Basement Size Building *,Basement Size,1/25/2014,,int,"#,###",,Improvement_Subrecords,basementsize,,Improvement_basementsize,Improvement_Subrecords_basementsize,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Column Spacing,Column Spacing Building *,Column Spacing,1/25/2014,,varchar,General,,Improvement_Subrecords,columnspacing,,Improvement_columnspacing,Improvement_Subrecords_columnspacing,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Ceiling Height,Ceiling Height Building *,Ceiling Height,1/25/2014,,varchar,General,,Improvement_Subrecords,ceilingheight,,Improvement_ceilingheight,Improvement_Subrecords_ceilingheight,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
,,,,,,,,,Improvement_Subrecords,roofcoverid,,,Improvement_Subrecords_roofcoverid,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Roof Cover,Roof Cover Building *,Roof Cover,1/25/2014,,varchar,DDL,,Improvement_Subrecords,roofcover,roofcoverid,Improvement_roofcover,Improvement_Subrecords_roofcover,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
,,,,,,,,,Improvement_Subrecords,rooftypeid,,,Improvement_Subrecords_rooftypeid,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Roof Type,Roof Type Building *,Roof Type,1/25/2014,,varchar,DDL,,Improvement_Subrecords,rooftype,rooftypeid,Improvement_rooftype,Improvement_Subrecords_rooftype,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,No. of Truck Doors,No of Truck Doors Building *,No. of Truck Doors,1/25/2014,,int,"#,###",,Improvement_Subrecords,nooftruckdoors,,Improvement_nooftruckdoors,Improvement_Subrecords_nooftruckdoors,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,No. Truck Doors With Levelers,No of Truck Doors With Levelers Building *,No. Truck Doors With Levelers,1/25/2014,,int,"#,###",,Improvement_Subrecords,nooftruckdoorswithlevelers,,Improvement_nooftruckdoorswithlevelers,Improvement_Subrecords_nooftruckdoorswithlevelers,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Typical Bay Depth,Typical Bay Depth Building *,Typical Bay Depth,1/25/2014,,int,"#,###",,Improvement_Subrecords,typicalbaydepth,,Improvement_typicalbaydepth,Improvement_Subrecords_typicalbaydepth,Industrial,,,,,
Improvements,Clear Height,Clear Height Building *,Clear Height,10/24/2019,,float,"#,##0",,Improvement_Subrecords,clearheight,,Improvement_clearheight,Improvement_Subrecords_clearheight,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
,,,,,,,,,Improvement_Subrecords,coolingid,,,Improvement_Subrecords_coolingid,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Cooling,Cooling Building *,Cooling,1/25/2014,,varchar,DDL,,Improvement_Subrecords,cooling,coolingid,Improvement_cooling,Improvement_Subrecords_cooling,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
,,,,,,,,,Improvement_Subrecords,heatingid,,,Improvement_Subrecords_heatingid,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Heating,Heating Building *,Heating Expense,1/25/2014,,varchar,DDL,,Improvement_Subrecords,heating,heatingid,Improvement_heating,Improvement_Subrecords_heating,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,No. of Elevators,No of Elevators Building *,No. of Elevators,1/25/2014,,int,"#,###",,Improvement_Subrecords,noofelevators,,Improvement_noofelevators,Improvement_Subrecords_noofelevators,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,No. of Escalators,No of Escalators Building *,No. of Escalators,1/25/2014,,int,"#,###",,Improvement_Subrecords,noofescalators,,Improvement_noofescalators,Improvement_Subrecords_noofescalators,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
,,,,,,,,,Improvement_Subrecords,sprinklersid,,,Improvement_Subrecords_sprinklersid,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Fire Sprinkler Type,Sprinklers Building *,Fire Sprinkler Type,1/25/2014,,varchar,DDL,,Improvement_Subrecords,sprinklers,sprinklersid,Improvement_sprinklers,Improvement_Subrecords_sprinklers,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Residential Design,Residential Design Building *,Residential Design,1/25/2014,,varchar,General,,Improvement_Subrecords,residentialdesign,,Improvement_residentialdesign,Improvement_Subrecords_residentialdesign,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Residential Amenities,Residential Amenities Building *,Single Family Residential Amenities,1/25/2014,,varchar,General,,Improvement_Subrecords,residentialamenities,,Improvement_residentialamenities,Improvement_Subrecords_residentialamenities,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Fireplace or WoodStove,Fireplace or WoodStove Building *,Fireplace or WoodStove,1/25/2014,,varchar,General,,Improvement_Subrecords,fireplaceorwoodstove,,Improvement_fireplaceorwoodstove,Improvement_Subrecords_fireplaceorwoodstove,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Garage,Garage Building *,Garage,1/25/2014,,varchar,General,,Improvement_Subrecords,garage,,Improvement_garage,Improvement_Subrecords_garage,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Docks,Docks Building *,Dock or Boathouse,1/25/2014,,varchar,General,,Improvement_Subrecords,docks,,Improvement_docks,Improvement_Subrecords_docks,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Improvements,Porch or Deck,Porch or Deck Building *,Porch or Deck,1/25/2014,,varchar,General,,Improvement_Subrecords,porchordeck,,Improvement_porchordeck,Improvement_Subrecords_porchordeck,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
